Entity	QRank	museum	museumLabel	Rank_lat
Q55831016	328	http://www.wikidata.org/entity/Q55831016	Museo delle arti e tradizioni popolari	42.61664
Q16580629	327	http://www.wikidata.org/entity/Q16580629	Q16580629	43.806023
Q3867561	326	http://www.wikidata.org/entity/Q3867561	Q3867561	43.166252
Q3868016	326	http://www.wikidata.org/entity/Q3868016	Q3868016	42.192633
Q3868287	325	http://www.wikidata.org/entity/Q3868287	Diocesan museum of Sarzana	44.111639650992
Q17494377	325	http://www.wikidata.org/entity/Q17494377	Civico museo setificio Monti	45.899987
Q17636838	325	http://www.wikidata.org/entity/Q17636838	Museo diocesano	41.202778
Q19971445	325	http://www.wikidata.org/entity/Q19971445	Q19971445	46.49861
Q21234131	325	http://www.wikidata.org/entity/Q21234131	diocesan museum	46.018041778811
Q21552331	324	http://www.wikidata.org/entity/Q21552331	Palazzo Bindi	42.751217
Q30880809	324	http://www.wikidata.org/entity/Q30880809	San Rocco Museum of Contemporary Art	38.015075022716
Q55352615	324	http://www.wikidata.org/entity/Q55352615	Ortsmuseum	46.73314
Q55376765	324	http://www.wikidata.org/entity/Q55376765	Galleria del Premio Suzzara	44.99153
Q3867571	323	http://www.wikidata.org/entity/Q3867571	Alessi Museum	37.567028
Q24942877	323	http://www.wikidata.org/entity/Q24942877	Museo civico della Filigrana Pietro Carlo Bosio	44.53737
Q55375941	323	http://www.wikidata.org/entity/Q55375941	Museo	45.28031
Q3867812	322	http://www.wikidata.org/entity/Q3867812	Museo civico di Castelbuono	37.93462005
Q21552366	322	http://www.wikidata.org/entity/Q21552366	Sanctuary in San Giovanni in Galdo	41.59882
Q3868197	321	http://www.wikidata.org/entity/Q3868197	Museo di arte Contemporanea e del Novecento	43.874305
Q3661338	320	http://www.wikidata.org/entity/Q3661338	Casa museo Signorini-Corsi	42.349944444444
Q3867671	320	http://www.wikidata.org/entity/Q3867671	Museo archeologico del Canavese	45.39073
Q3968266	320	http://www.wikidata.org/entity/Q3968266	Stanze al Genio	38.11291
Q3784231	319	http://www.wikidata.org/entity/Q3784231	Maison des anciens remèdes	45.7139
Q3868029	319	http://www.wikidata.org/entity/Q3868029	Museo dell'orso marsicano	41.980128
Q3868122	319	http://www.wikidata.org/entity/Q3868122	Museo Ferroviario Sardo	39.2154151
Q3867966	318	http://www.wikidata.org/entity/Q3867966	Museo del presepe di Maragliano e pinacoteca civica	43.87528
Q55371004	317	http://www.wikidata.org/entity/Q55371004	Museo dell'abbazia di Borgo san Dalmazzo	44.329575
Q55379155	317	http://www.wikidata.org/entity/Q55379155	Museum of the Borderlands	41.4143
Q55391882	317	http://www.wikidata.org/entity/Q55391882	Q55391882	45.419567
Q95490540	317	http://www.wikidata.org/entity/Q95490540	Q95490540	45.405028723241
Q17636836	316	http://www.wikidata.org/entity/Q17636836	Museo di arte contemporanea Dino Formaggio	45.3481
Q3868232	315	http://www.wikidata.org/entity/Q3868232	Museo di scienze naturali del Collegio Mellerio Rosmini	46.114082
Q29904533	315	http://www.wikidata.org/entity/Q29904533	Ancient Roman architecture in Trieste	45.6483
Q86207204	314	http://www.wikidata.org/entity/Q86207204	Roman Archaeological Museum	40.628547
Q16337402	313	http://www.wikidata.org/entity/Q16337402	Museo officina Rancilio 1926	45.5591
Q16580558	313	http://www.wikidata.org/entity/Q16580558	Museo civico di Palazzo Santi	42.718273
Q3867971	312	http://www.wikidata.org/entity/Q3867971	Museo del salame di Felino	44.68382778
Q3868284	312	http://www.wikidata.org/entity/Q3868284	Diocese museum of Reggio Emilia	44.69781
Q93117215	312	http://www.wikidata.org/entity/Q93117215	Palazzo della Fondazione Monteparma	44.799438
Q109512782	312	http://www.wikidata.org/entity/Q109512782	Museum of the Great War 1915-18 Tre Monti Battle	45.8625706156
Q132009	311	http://www.wikidata.org/entity/Q132009	MuseumPasseier	46.801462
Q947238	310	http://www.wikidata.org/entity/Q947238	Museo civico archeologico	43.4047
Q3672511	310	http://www.wikidata.org/entity/Q3672511	Church of Sant'Angelo	43.34151
Q20009283	310	http://www.wikidata.org/entity/Q20009283	Q20009283	45.39165
Q3753788	309	http://www.wikidata.org/entity/Q3753788	Museo - Palazzo della Frumentaria	40.7299
Q3867693	308	http://www.wikidata.org/entity/Q3867693	Museo archeologico e della collegiata	43.341683
Q3868289	308	http://www.wikidata.org/entity/Q3868289	Museo diocesano di Spoleto	42.73466
Q16336658	308	http://www.wikidata.org/entity/Q16336658	Cassino Museum of Contemporary Art	41.477358
Q55107405	308	http://www.wikidata.org/entity/Q55107405	Museo europeo degli studenti	44.496937
Q3868106	307	http://www.wikidata.org/entity/Q3868106	Q3868106	43.166252
Q3868110	307	http://www.wikidata.org/entity/Q3868110	Museum of the Prehistory of Tuscia and of the Rocca Farnese	42.56857
Q29957825	307	http://www.wikidata.org/entity/Q29957825	Amedeo Bocchi Museum	44.799438888889
Q120733716	307	http://www.wikidata.org/entity/Q120733716	Q120733716	45.7131
Q16580620	306	http://www.wikidata.org/entity/Q16580620	Museum of Contemporary Art of Crotone	39.082166666667
Q3867979	305	http://www.wikidata.org/entity/Q3867979	Incoronata treasure museum (Lodi)	45.31485556
Q55372387	305	http://www.wikidata.org/entity/Q55372387	Museo di Antropologia e di Etnografia	45.064144
Q52729826	304	http://www.wikidata.org/entity/Q52729826	Q52729826	46.80811
Q55372765	304	http://www.wikidata.org/entity/Q55372765	"Museo partigiano ""Raggruppamento Alfredo Di Dio"""	45.96763
Q106073737	304	http://www.wikidata.org/entity/Q106073737	Casa di Lazzaro Spallanzani	44.598961
Q118359441	304	http://www.wikidata.org/entity/Q118359441	Museo del Novecento e della Shoah	41.70906
Q17636857	303	http://www.wikidata.org/entity/Q17636857	Museo ornitologico e di scienze naturali Luigi Scanagatta	46.00965
Q94666032	302	http://www.wikidata.org/entity/Q94666032	Monumental sector of the Biblioteca Medicea Laurenziana	43.774656
Q113495114	302	http://www.wikidata.org/entity/Q113495114	Q113495114	38.152404138811
Q3868085	301	http://www.wikidata.org/entity/Q3868085	Museo della civiltà contadina Dino Bianco	40.88809
Q3868290	301	http://www.wikidata.org/entity/Q3868290	Museo diocesano di Sulmona	42.047265
Q21552081	301	http://www.wikidata.org/entity/Q21552081	Museo Civico Archeologico 'Antonio De Nino'	42.124124
Q26257672	301	http://www.wikidata.org/entity/Q26257672	Bear Museum of Gagliano Aterno	42.126123
Q105669230	301	http://www.wikidata.org/entity/Q105669230	Q105669230	45.062488888889
Q16580588	300	http://www.wikidata.org/entity/Q16580588	Museo della battaglia di Magenta	45.467436111111
Q30880115	300	http://www.wikidata.org/entity/Q30880115	Sala del Perugino	43.774454
Q28670945	299	http://www.wikidata.org/entity/Q28670945	ethnological museum Monza and Brianza	45.59386
Q55354252	299	http://www.wikidata.org/entity/Q55354252	Hemp ecomuseum	45.622311
Q113078148	299	http://www.wikidata.org/entity/Q113078148	Museo Internazionale del Presepe	42.444784054195
Q12130506	298	http://www.wikidata.org/entity/Q12130506	Museum of 18th-century Venice	45.433425
Q55359227	298	http://www.wikidata.org/entity/Q55359227	Septem Mària Museum	45.004482
Q105080188	298	http://www.wikidata.org/entity/Q105080188	Museum Eccel Kreuzer	46.4991001
Q3868073	297	http://www.wikidata.org/entity/Q3868073	Ancona city museum	43.6193
Q21552052	297	http://www.wikidata.org/entity/Q21552052	Civic Museum of Taverna	39.02053
Q24814666	297	http://www.wikidata.org/entity/Q24814666	Taverna ducale	42.174248
Q33014801	297	http://www.wikidata.org/entity/Q33014801	Museo Ebraico - Fausto Levi - di Soragna	44.92725
Q94439997	297	http://www.wikidata.org/entity/Q94439997	Natural History Museum of the Abruzzo, Lazio and Molise National Park	41.8088
Q3867750	296	http://www.wikidata.org/entity/Q3867750	Diocesan Capitular Museum of Foligno	42.95593
Q3868486	296	http://www.wikidata.org/entity/Q3868486	Q3868486	41.89375
Q18170306	296	http://www.wikidata.org/entity/Q18170306	Q18170306	45.143719
Q3867643	294	http://www.wikidata.org/entity/Q3867643	Q3867643	46.11552
Q3868165	294	http://www.wikidata.org/entity/Q3868165	Museo di Bonaria	39.208027
Q3868421	294	http://www.wikidata.org/entity/Q3868421	Museo Nazionale dell'Alta Val D'Agri	40.280285
Q42320270	294	http://www.wikidata.org/entity/Q42320270	Museo Clemente Rospigliosi	43.933775
Q3867762	293	http://www.wikidata.org/entity/Q3867762	Q3867762	41.355167
Q3868227	293	http://www.wikidata.org/entity/Q3868227	Museo dell'Ecologia	44.136692
Q45921691	293	http://www.wikidata.org/entity/Q45921691	Q45921691	45.86184
Q53239454	293	http://www.wikidata.org/entity/Q53239454	"Museo di Mineralogia ""L. Bombicci"""	44.498154
Q3618781	292	http://www.wikidata.org/entity/Q3618781	National Antiquarium of Sestino	43.70762
Q3868170	292	http://www.wikidata.org/entity/Q3868170	Palazzo Corsini	43.729172
Q3868282	292	http://www.wikidata.org/entity/Q3868282	Diocesan Museum of Concordia-Pordenone	45.9569
Q16337838	292	http://www.wikidata.org/entity/Q16337838	Q16337838	45.84145
Q3867678	291	http://www.wikidata.org/entity/Q3867678	Museo archeologico della Badia	37.10046
Q36995922	290	http://www.wikidata.org/entity/Q36995922	Émile Chanoux Study Centre	45.61108
Q3618767	289	http://www.wikidata.org/entity/Q3618767	Antiquarium (Milazzo)	38.225904
Q3867969	289	http://www.wikidata.org/entity/Q3867969	Museum of Embroidery, Ricamo	43.933717
Q3329486	288	http://www.wikidata.org/entity/Q3329486	State Archaeological Museum of Urbisaglia	43.19701
Q55172755	288	http://www.wikidata.org/entity/Q55172755	Museo civico d'arte contemporanea - Pinacoteca Cascella	42.35555
Q3868438	287	http://www.wikidata.org/entity/Q3868438	Museo ornitologico	37.6508
Q55391759	287	http://www.wikidata.org/entity/Q55391759	Laboratorio Museo Tecnologicamente	45.466606
Q3669851	286	http://www.wikidata.org/entity/Q3669851	Oratory of San Desiderio, Pistoia	43.931007
Q3868303	286	http://www.wikidata.org/entity/Q3868303	Diocesan Museum Pius IX	44.35354
Q55385673	286	http://www.wikidata.org/entity/Q55385673	Museo della Terra Pontina	41.466666666667
Q16337263	285	http://www.wikidata.org/entity/Q16337263	Q16337263	43.0519
Q16337654	285	http://www.wikidata.org/entity/Q16337654	Museo archeologico e della vite e del vino	42.68831389
Q73005905	285	http://www.wikidata.org/entity/Q73005905	Antiquarium della Motta e Mostra del fossile	46.11912
Q54855028	284	http://www.wikidata.org/entity/Q54855028	Civic museum of Visso	42.931488888889
Q3867676	283	http://www.wikidata.org/entity/Q3867676	Museo Archeologico dell'alto Mantovano	45.351044
Q3867776	283	http://www.wikidata.org/entity/Q3867776	Q3867776	37.5653456
Q3868386	283	http://www.wikidata.org/entity/Q3868386	museo internazionale dell'etichetta del vino	43.445575
Q20770745	283	http://www.wikidata.org/entity/Q20770745	Museo Etnografico Oliva Carta Cannas	40.928384
Q27435051	282	http://www.wikidata.org/entity/Q27435051	Museo delle Terre Nuove	43.564705555556
Q16337990	281	http://www.wikidata.org/entity/Q16337990	Museo d'arte urbana	45.079877
Q27992824	281	http://www.wikidata.org/entity/Q27992824	Museo del Bijou	44.985733
Q50673101	281	http://www.wikidata.org/entity/Q50673101	Stanze della Memoria	43.322037
Q55359253	281	http://www.wikidata.org/entity/Q55359253	Museo etnografico della civiltà e del lavoro in Polesine	45.03201
Q30889376	280	http://www.wikidata.org/entity/Q30889376	Diocesan Museum of Pesaro	43.91116
Q55375356	280	http://www.wikidata.org/entity/Q55375356	Q55375356	39.299206
Q3867835	279	http://www.wikidata.org/entity/Q3867835	Museo della ceramica	41.283348
Q55677334	279	http://www.wikidata.org/entity/Q55677334	Bunker Mooseum	46.830753
Q67147956	279	http://www.wikidata.org/entity/Q67147956	Ecomuseo Mulino Pizzon	45.004344
Q16337234	278	http://www.wikidata.org/entity/Q16337234	Q16337234	42.909346693123
Q17494391	278	http://www.wikidata.org/entity/Q17494391	Ca' Martì Museum	45.80221
Q89759975	278	http://www.wikidata.org/entity/Q89759975	Ecomuseo del Vertice	45.91518
Q3867645	277	http://www.wikidata.org/entity/Q3867645	Museo Staurós d'arte sacra contemporanea	42.516944
Q3867932	277	http://www.wikidata.org/entity/Q3867932	Museum of the Treasury of Santa Maria dell'Impruneta	43.685066
Q3868271	277	http://www.wikidata.org/entity/Q3868271	Diocesan museum (Lucera)	41.507812
Q113014564	277	http://www.wikidata.org/entity/Q113014564	Torre civica del Belvedere	44.390372
Q3867746	276	http://www.wikidata.org/entity/Q3867746	"War Museum ""Belli Instrumentum"""	37.372947468462
Q7099930	276	http://www.wikidata.org/entity/Q7099930	Oratorio della Nunziatella	42.956205662767
Q106522633	276	http://www.wikidata.org/entity/Q106522633	Museo della Centuriazione Romana	45.0736
Q55352938	275	http://www.wikidata.org/entity/Q55352938	Filzerhof	46.119516
Q55373034	275	http://www.wikidata.org/entity/Q55373034	"Archaeological Museum of Casentino ""Piero Albertoni"""	43.694189
Q3867640	274	http://www.wikidata.org/entity/Q3867640	Q3867640	38.1046801
Q3868017	274	http://www.wikidata.org/entity/Q3868017	Silk Museum	38.106296
Q3868333	274	http://www.wikidata.org/entity/Q3868333	Diocesan Museum of Pozzuoli	40.845947
Q112944253	274	http://www.wikidata.org/entity/Q112944253	Civico Museo Insubrico di Storia Naturale	45.86318
Q3661074	273	http://www.wikidata.org/entity/Q3661074	Casa Busoni	43.720037
Q3868047	273	http://www.wikidata.org/entity/Q3868047	Museo della Resistenza di Sansepolcro	43.571073
Q3905135	273	http://www.wikidata.org/entity/Q3905135	Pinacoteca provinciale di Potenza	40.64711
Q55369998	272	http://www.wikidata.org/entity/Q55369998	Museo paleontologico	40.120003
Q55375923	272	http://www.wikidata.org/entity/Q55375923	Giacomo Bergomi demological museum	45.42041
Q55385610	272	http://www.wikidata.org/entity/Q55385610	Museo civico	41.527206
Q3868456	271	http://www.wikidata.org/entity/Q3868456	Theatre Museum of the Romagna	44.224182
Q55359761	271	http://www.wikidata.org/entity/Q55359761	Q55359761	36.94586995
Q16336160	270	http://www.wikidata.org/entity/Q16336160	Museum of the Basilica of San Michele Arcangelo	41.707573
Q3867789	269	http://www.wikidata.org/entity/Q3867789	"Museo Archeologico ""Eno Bellis"""	45.778667
Q16336130	269	http://www.wikidata.org/entity/Q16336130	Centro arti visive Pescheria	43.9119418
Q16337805	269	http://www.wikidata.org/entity/Q16337805	Giardino di Piero Bonacina	42.90948056
Q55673306	269	http://www.wikidata.org/entity/Q55673306	Museum Pontine Marshes	41.4097906
Q3867989	268	http://www.wikidata.org/entity/Q3867989	Museum of Byzantine and Medieval Abruzzo	42.296644
Q16003215	267	http://www.wikidata.org/entity/Q16003215	Morpurgo museum	45.650249
Q20008343	267	http://www.wikidata.org/entity/Q20008343	Museo di San Giovanni	44.237213888889
Q20009251	267	http://www.wikidata.org/entity/Q20009251	Civic museum of Castroreale	38.100582
Q21196221	267	http://www.wikidata.org/entity/Q21196221	Museo diocesano di Capua	41.100796
Q25052128	267	http://www.wikidata.org/entity/Q25052128	Regole of Ampezzo Ethnographic Museum	46.540194008556
Q3902655	265	http://www.wikidata.org/entity/Q3902655	Q3902655	44.24306
Q3661040	264	http://www.wikidata.org/entity/Q3661040	Fondazione Pistoiese Jorio Vivarelli	43.930347
Q3867863	264	http://www.wikidata.org/entity/Q3867863	Museo Arte Moderna Informazione e della Fotografia	43.712563
Q3867910	264	http://www.wikidata.org/entity/Q3867910	Museo del duomo di Guardiagrele	42.190668
Q21552280	264	http://www.wikidata.org/entity/Q21552280	Museo Musicale d'Abruzzo	42.358045
Q24941673	264	http://www.wikidata.org/entity/Q24941673	Fondazione Montanelli Bassi	43.72983
Q3867636	263	http://www.wikidata.org/entity/Q3867636	Roberto Papi Museum	40.6811
Q3867831	263	http://www.wikidata.org/entity/Q3867831	Museo civico diocesano	42.456064
Q3867867	263	http://www.wikidata.org/entity/Q3867867	Q3867867	39.992928
Q3868181	263	http://www.wikidata.org/entity/Q3868181	Museo di San Francesco	43.5831
Q3867685	262	http://www.wikidata.org/entity/Q3867685	Museo archeologico di Cesena	44.13921944
Q3867797	262	http://www.wikidata.org/entity/Q3867797	Museo civico archeologico di Cologna Veneta	45.309227
Q55375030	262	http://www.wikidata.org/entity/Q55375030	Museo della Mezzadria Senese	43.138661
Q3868305	261	http://www.wikidata.org/entity/Q3868305	San Sebastiano Diocesan Museum	44.39226
Q30889264	261	http://www.wikidata.org/entity/Q30889264	Museo degli alpini ossolani	46.110833333333
Q20967109	260	http://www.wikidata.org/entity/Q20967109	Diocesan Museum of San Giovanni	44.9012
Q3867922	259	http://www.wikidata.org/entity/Q3867922	Museo del Risorgimento Aurelio Saffi	44.224182
Q21660041	259	http://www.wikidata.org/entity/Q21660041	Diocesan Museum of Rieti	42.402196
Q3867795	258	http://www.wikidata.org/entity/Q3867795	museo civico archeologico della città romana di Suasa	43.60904
Q18288674	258	http://www.wikidata.org/entity/Q18288674	State Archaeological Museum of Cingoli	43.374211
Q19904258	258	http://www.wikidata.org/entity/Q19904258	Ospedale di Busto Arsizio picture gallery	45.62169
Q20009310	258	http://www.wikidata.org/entity/Q20009310	Pinacoteca di Santa Maria degli Angeli	38.100582
Q55685822	258	http://www.wikidata.org/entity/Q55685822	Cimalonga tower	39.81662
Q58430067	258	http://www.wikidata.org/entity/Q58430067	Casa Romei	44.833241510996
